sim_time,vid,latency_s,task_id,action_idx,action_name
86.5,init_4,2.1866662843504203,356,7,7
86.5,init_42,9.84120649654313,357,1,1
86.5,init_24,3.1136948265167956,359,15,15
85.5,init_5,7.692971047132853,354,4,4
87.5,init_32,3.1134887599741883,362,11,11
88.0,init_49,10.584351746819047,364,8,8
88.0,init_36,4.462165655937522,363,6,6
87.0,init_12,5.682310213545135,360,13,13
88.5,init_40,3.9537797391364338,365,16,16
89.0,init_12,3.804945854574946,366,8,8
87.0,init_8,5.398240176750817,361,10,10
89.5,init_8,9.613201226544184,367,15,15
89.5,init_49,4.1601216019127865,368,14,14
90.0,init_25,9.303237024799566,369,2,2
90.5,init_23,10.97963356740638,371,2,2
91.0,init_7,10.15803500063917,373,2,2
91.0,init_15,15.636218399824205,375,1,1
90.0,init_8,3.470547121046254,370,1,1
91.0,init_12,3.966451560800653,374,13,13
91.5,init_47,3.5354958662702667,377,15,15
91.5,init_21,8.907942667275464,378,1,1
91.0,init_9,5.127574912515266,376,7,7
90.5,init_10,7.045984267087084,372,1,1
92.0,init_17,1.3287002696751593,379,12,12
92.0,init_46,10.072580893552766,380,3,3
92.0,init_11,3.3094568519947143,382,10,10
92.0,init_2,19.18792350404994,381,1,1
93.0,init_19,4.699572250131522,384,16,16
94.0,init_7,2.453539350792128,385,12,12
93.0,init_25,3.379402616387814,383,8,8
95.0,init_36,8.490180657728938,386,15,15
95.0,init_43,11.455448073106679,387,2,2
95.0,init_16,14.801175264240797,388,2,2
95.0,init_39,3.9226235618589684,389,12,12
95.5,init_47,4.134380313615057,390,15,15
96.5,init_45,4.1519013995604706,395,8,8
96.0,init_30,4.891879570878371,392,7,7
95.5,init_28,4.4758488730639545,391,16,16
96.5,init_5,5.483977320016805,398,4,4
96.0,init_12,2.578962154728724,393,8,8
96.0,init_15,4.557652739169176,394,11,11
96.5,init_37,3.3064256644533594,399,14,14
96.5,init_2,4.450535417972929,396,13,13
96.5,init_1,8.55779613243228,397,13,13
97.0,init_1,4.018817321642603,400,11,11
97.0,init_5,1.3078970269453183,401,0,0
97.5,init_36,9.07243240747417,403,11,11
97.5,init_9,5.336843716715272,404,15,15
97.0,init_20,11.393827983883442,402,13,13
97.5,init_3,13.891488757122108,406,15,15
