sim_time,vid,latency_s,task_id,action_idx,action_name
1.0,init_41,7.835763288856334,1,8,8
1.0,init_49,2.9505224127449807,3,13,13
1.0,init_10,4.449705931059956,2,15,15
2.0,init_13,4.8300754624999165,6,2,2
1.5,init_47,3.755091529613026,4,15,15
2.0,init_37,9.056924788621657,5,1,1
2.0,init_43,4.142750439279503,7,3,3
2.0,init_44,6.735797866804985,8,13,13
2.5,init_0,3.583408323909733,9,9,9
2.5,init_23,4.329048254680796,10,14,14
2.5,init_35,3.992817539426654,12,16,16
2.5,init_1,8.17363513600969,11,0,0
3.0,init_4,3.8554992858512933,15,3,3
2.5,init_2,4.381501981826128,13,15,15
3.0,init_37,9.436811253714321,14,2,2
3.0,init_31,12.036839658214603,16,2,2
3.0,init_35,12.45557327213646,17,8,8
3.5,init_48,7.917934821802676,18,9,9
3.5,init_9,3.517727591174741,19,10,10
3.5,init_3,7.316409755377932,20,3,3
4.5,init_25,5.669385587452304,25,10,10
4.0,init_4,10.374454731410804,22,3,3
3.5,init_35,3.0543608336417964,21,11,11
4.0,init_26,5.455194564941821,24,8,8
4.0,init_33,6.104068300862593,23,4,4
4.5,init_45,5.135936644934588,26,9,9
4.5,init_46,2.0433641264326137,27,5,5
4.5,init_1,5.660867060227816,28,11,11
5.0,init_28,5.421180409872695,29,10,10
5.0,init_44,13.888003470636301,32,3,3
5.0,init_5,0.9701421598119758,30,0,0
5.0,init_12,10.162983436419289,31,10,10
6.0,init_8,1.702214545666361,33,1,1
7.0,init_29,2.5569791734930742,34,15,15
7.0,init_20,7.255426323679315,35,16,16
7.0,init_18,9.8382291262778,36,16,16
7.5,init_23,2.881081876700542,37,6,6
7.5,init_13,5.596698626285213,38,4,4
7.5,init_18,3.314697213089977,39,11,11
8.0,init_44,13.731490261974614,41,3,3
8.0,init_14,4.451934358350706,40,9,9
8.5,init_20,4.738652503102157,46,10,10
8.5,init_36,9.156219747009493,45,4,4
8.5,init_16,5.964414609085293,44,16,16
8.0,init_15,2.39241502399622,42,11,11
8.5,init_17,11.42050227530562,43,1,1
8.5,init_26,2.7759867167755097,47,8,8
9.0,init_30,4.084747146328886,48,7,7
10.0,init_13,2.7315773039852713,49,9,9
10.5,init_11,12.59723632537881,50,3,3
11.0,init_47,6.7887182529155625,52,12,12
12.0,init_34,5.2747921350932705,56,14,14
11.5,init_3,4.2930957540076475,54,15,15
12.0,init_23,5.698056358038723,55,12,12
11.0,init_10,4.547140459624538,51,15,15
12.0,init_2,2.3264124385049447,58,7,7
12.0,init_15,4.075435718652335,59,1,1
12.0,init_24,6.379905022249004,57,2,2
11.0,init_35,1.274029152659006,53,13,13
12.5,init_39,1.5852300028586126,61,9,9
12.5,init_40,2.270918605637964,60,5,5
13.0,init_34,4.563423275208606,64,5,5
12.5,init_47,21.181768054403737,62,3,3
12.5,init_27,5.4571726501401105,63,10,10
14.0,init_20,10.80260202996551,65,3,3
14.0,init_15,6.491591434870575,66,5,5
14.5,init_36,6.629799432692604,67,1,1
14.5,init_22,4.353808564513997,68,13,13
14.5,init_49,7.261207210660405,69,1,1
15.0,init_47,9.02642858228315,72,4,4
15.0,init_17,4.417775859054912,70,15,15
15.5,init_24,13.07481739495198,73,0,0
16.5,init_4,2.408744161815327,77,10,10
15.0,init_1,8.622648040696706,71,13,13
16.0,init_5,5.980821939170205,76,14,14
16.5,init_14,8.267290143390058,78,0,0
16.0,init_31,5.28004741110098,74,12,12
16.0,init_3,2.428616133000777,75,9,9
16.5,init_32,5.017813145039032,79,6,6
16.5,init_26,3.155145078781388,80,8,8
17.0,init_47,3.885704115933429,81,16,16
17.5,init_7,2.1212259008804963,82,11,11
18.0,init_19,4.151168277506633,83,8,8
18.5,init_0,9.324196726645427,85,3,3
18.0,init_45,4.719509773279811,84,2,2
18.5,init_33,10.809305577728828,86,4,4
19.0,init_29,2.593865594499957,87,11,11
19.0,init_46,2.999565880099115,88,7,7
19.0,init_1,3.7513934778480658,89,14,14
19.5,init_28,5.10350376432337,91,5,5
19.5,init_20,2.9246182212479037,92,10,10
19.5,init_42,2.4509689257922984,94,12,12
19.0,init_49,18.512173408002514,90,8,8
19.5,init_39,5.586186327193952,93,15,15
19.5,init_21,4.09337315943332,95,12,12
20.0,init_18,2.298347234479558,96,9,9
20.5,init_19,3.1470507258876457,97,11,11
20.5,init_47,4.588705761774017,98,9,9
21.0,init_3,9.985728180201649,99,0,0
21.0,init_13,11.43515936191956,100,3,3
21.0,init_38,7.100863197103009,102,13,13
21.5,init_42,8.396789702560765,104,9,9
21.5,init_34,7.270129730119533,103,9,9
22.5,init_44,11.712389131344677,109,4,4
22.0,init_3,4.458361036466117,106,2,2
22.0,init_39,5.211661266371954,107,14,14
22.0,init_45,12.977870755427361,105,14,14
21.0,init_43,5.892089779463813,101,1,1
22.0,init_21,3.4955517537038294,108,10,10
23.0,init_31,14.824704328785907,110,3,3
23.5,init_14,3.10183116425721,113,15,15
23.0,init_3,9.13787990386914,111,2,2
23.0,init_44,16.8678810918505,112,3,3
24.0,init_27,17.018111978992884,116,13,13
24.0,init_11,19.355599545225317,118,3,3
24.0,init_17,7.124838724530756,114,13,13
24.0,init_24,9.84252197147461,115,13,13
24.5,init_19,12.07190118402314,119,13,13
24.0,init_43,6.989185828049001,117,15,15
24.5,init_36,9.608339452231142,120,9,9
25.0,init_22,18.363267846038234,123,3,3
26.0,init_2,9.899666159876311,127,15,15
24.5,init_49,9.41418997148668,121,15,15
25.0,init_34,3.0865873619978865,122,10,10
25.5,init_34,14.2099326083568,125,4,4
26.5,init_4,7.807284147553201,128,13,13
25.5,init_6,20.39305478204866,124,4,4
26.0,init_10,2.17693338658082,126,6,6
26.5,init_20,6.847146214754636,129,0,0
26.5,init_11,4.591744563704854,130,7,7
28.5,init_31,6.575644442386889,134,12,12
27.0,init_13,3.0595425920077197,132,6,6
27.0,init_10,1.6838531981831943,131,5,5
27.5,init_28,14.938252286485266,133,4,4
28.5,init_22,2.1500429150091644,135,14,14
29.0,init_10,17.97639691426905,136,4,4
29.0,init_29,3.674271216168728,137,8,8
29.0,init_20,3.4554740087778155,138,10,10
29.0,init_27,18.487293515303577,139,5,5
30.0,init_32,5.756130726662625,147,10,10
29.0,init_13,9.104186249895392,140,15,15
30.0,init_19,5.5212343809176545,146,1,1
29.5,init_34,20.17439155795938,142,4,4
29.0,init_15,12.94694663640233,141,15,15
29.5,init_20,23.81000577356683,143,4,4
29.5,init_5,31.56135203905902,144,4,4
31.5,init_0,0.8538021956226549,149,0,0
29.5,init_35,26.33443134004085,145,3,3
30.5,init_28,1.9251974196002366,148,10,10
32.0,init_8,4.242605004934042,151,16,16
31.5,init_1,3.9701244588304894,150,11,11
32.0,init_18,24.823826759633,152,4,4
32.0,init_43,13.510861887851714,153,3,3
32.0,init_38,6.186958306524605,154,13,13
32.5,init_42,7.260418456026658,155,16,16
34.0,init_0,14.514955195437683,156,3,3
34.0,init_23,5.040864729643882,157,11,11
34.0,init_28,3.9603450247139005,158,14,14
34.5,init_0,16.30591239869688,159,3,3
35.0,init_0,3.6394852972533274,162,9,9
34.5,init_2,2.5478103855979417,161,8,8
34.5,init_12,8.854984093918391,160,15,15
36.0,init_28,7.569238957712819,166,14,14
35.0,init_45,7.087861758653144,163,13,13
35.5,init_24,18.02702739233331,165,3,3
36.0,init_15,4.011705832379424,167,5,5
36.5,init_0,18.30962303943738,168,3,3
35.5,init_12,2.5552214384415066,164,6,6
37.5,init_34,6.282044657093323,169,2,2
38.0,init_0,1.815301234124271,170,7,7
39.0,init_0,7.411452428567903,176,2,2
38.5,init_19,2.183424527715157,173,12,12
38.0,init_29,2.076374528182626,171,12,12
38.5,init_33,27.60216487116784,174,4,4
39.0,init_23,5.160735928528554,178,6,6
39.0,init_33,3.9220577571054633,177,6,6
38.5,init_47,8.195052526347277,175,14,14
38.0,init_8,3.155727671998407,172,1,1
39.0,init_2,4.7865928643364795,179,16,16
40.0,init_18,3.174924342205555,181,5,5
40.0,init_40,21.079047238996633,180,4,4
40.5,init_44,3.6921966744567385,183,13,13
40.5,init_23,6.443362739855704,182,2,2
42.0,init_13,3.5216906316179233,186,9,9
42.0,init_39,6.7514419296072585,184,15,15
42.0,init_42,3.890305861105298,185,9,9
42.5,init_43,6.791687533114276,187,14,14
43.0,init_36,7.430423053589136,188,9,9
43.0,init_43,4.521711400817358,189,13,13
43.5,init_42,2.1387791188124297,192,16,16
43.5,init_20,19.567117213718742,190,4,4
43.5,init_38,6.74161664531378,194,13,13
45.0,init_10,20.7226704555634,196,4,4
45.0,init_30,4.370501098092728,197,10,10
43.5,init_26,6.2906378495614845,191,1,1
45.5,init_5,8.079733621395704,198,16,16
45.5,init_26,1.7408169906744821,199,15,15
44.0,init_39,2.0207191016011596,195,10,10
43.5,init_49,8.613666976638493,193,15,15
46.0,init_33,3.5367088965648197,200,8,8
46.0,init_32,5.1430205753586415,202,1,1
46.0,init_29,2.9767068616480317,201,11,11
46.0,init_27,6.7192341079766615,205,8,8
46.0,init_5,6.971770206007906,203,1,1
46.5,init_43,11.093394328197082,207,3,3
46.0,init_22,8.072041123963524,204,13,13
47.5,init_2,1.0165188633890856,209,0,0
46.5,init_30,8.31432905630287,208,8,8
46.5,init_19,0.8479486343450997,206,0,0
48.0,init_20,6.115543438434064,212,10,10
48.0,init_29,4.531618889562967,211,10,10
