sim_time,vid,latency_s,task_id,action_idx,action_name
87.0,init_45,6.03142461145704,334,,
87.0,init_48,7.897068814067656,335,,
87.5,init_16,4.703976995161794,336,,
88.0,init_36,1.2546680576739568,340,,
88.5,init_2,4.892004707161015,341,,
87.5,init_15,2.1886045105055936,337,,
87.5,init_21,9.647876903141622,339,,
87.5,init_4,21.460666104509766,338,,
88.5,init_33,14.413919585562029,344,,
88.5,init_47,1.6192004749790105,342,,
89.0,init_33,9.525130409067671,345,,
89.5,init_19,9.179074775151125,346,,
88.5,init_36,4.6627453282754106,343,,
89.5,init_18,7.116384846835079,347,,
90.0,init_35,5.993257563576515,349,,
89.5,init_9,5.549447130518264,348,,
90.0,init_1,9.022357302140941,350,,
91.0,init_16,4.085941829706718,352,,
90.0,init_39,4.510688302500142,351,,
91.0,init_14,4.389496141336332,353,,
91.5,init_11,3.595116767922305,356,,
91.0,init_49,8.624632840270067,354,,
91.0,init_7,6.549263449536772,355,,
93.5,init_29,4.677475762434851,362,,
92.0,init_8,9.262950938314205,358,,
93.5,init_31,3.4933102831925202,363,,
93.0,init_32,12.75665201929813,361,,
93.0,init_14,2.9469375130823883,360,,
95.0,init_18,16.03512081672948,366,,
94.0,init_33,3.297812468769239,364,,
92.0,init_4,10.726353471087604,357,,
92.5,init_48,7.956350164609571,359,,
94.5,init_21,5.7417622378368725,365,,
96.0,init_24,1.72988293651573,367,,
96.0,init_43,2.684616247247621,368,,
96.0,init_8,7.93766174866633,370,,
96.0,init_6,7.131204532115826,369,,
96.5,init_12,24.197926980415602,372,,
96.0,init_22,2.3775263533188866,371,,
96.5,init_8,8.774504757070256,374,,
96.5,init_11,5.964364949167248,373,,
97.0,init_12,13.046986265372293,375,,
98.0,init_26,2.8286543293603557,376,,
98.0,init_41,12.746269206653892,377,,
98.0,init_32,1.8353940735947665,379,,
98.0,init_49,2.567049620682732,378,,
99.0,init_23,4.899808388510854,381,,
100.0,init_44,11.618282709389629,385,,
100.0,init_41,12.39296557717082,384,,
98.0,init_13,2.9894248981658964,380,,
99.0,init_33,6.0602987217797555,382,,
99.0,init_21,4.4633869001123125,383,,
100.0,init_34,2.8043798574052183,386,,
100.5,init_21,3.499851442495184,387,,
101.5,init_14,1.4717978996960033,390,,
101.0,init_37,2.447212756681123,389,,
102.0,init_26,3.3539757947087283,391,,
100.5,init_30,13.0966623842384,388,,
102.5,init_42,2.9240903483721543,392,,
102.5,init_23,1.2840741510226938,393,,
102.5,init_4,6.869086070446647,394,,
103.0,init_2,4.03666501866989,395,,
103.0,init_37,8.286759300462705,396,,
103.5,init_23,3.8515298407858536,398,,
103.5,init_6,4.489348007546334,397,,
103.5,init_18,6.834196014042843,399,,
104.0,init_6,11.786053929186558,403,,
104.0,init_2,1.3773955325121865,402,,
104.5,init_24,2.3301959752445898,406,,
104.0,init_31,5.35895608218602,404,,
103.5,init_17,7.634561167440463,400,,
103.5,init_27,8.483541353418014,401,,
104.5,init_26,4.440089571794185,405,,
106.0,init_23,2.7671707116394226,410,,
104.5,init_47,9.85280141418363,407,,
106.5,init_43,2.9889167442669526,411,,
105.0,init_31,11.433429297197472,409,,
106.5,init_42,8.174924319347642,412,,
105.0,init_29,2.2914766644908005,408,,
107.0,init_49,5.556282758823873,414,,
106.5,init_22,2.6987167952092963,413,,
107.0,init_4,3.8593321333562454,416,,
107.0,init_20,11.6336568433178,415,,
107.0,init_27,3.1158212277931474,417,,
108.5,init_49,2.1473988078131803,420,,
108.5,init_37,2.649518997601518,422,,
109.0,init_23,4.296891512161238,425,,
107.5,init_44,4.876120938927278,418,,
107.5,init_48,4.2609998654952586,419,,
108.5,init_27,2.0847343638229914,423,,
108.5,init_10,4.925808682583643,421,,
109.0,init_16,5.3350442954720325,424,,
109.5,init_33,6.05320590189846,426,,
110.0,init_5,2.0601791597583743,428,,
109.5,init_31,5.005467210608884,427,,
110.0,init_38,12.906726724745583,430,,
110.0,init_45,9.922965100178908,429,,
112.5,init_24,4.434669293890641,434,,
112.5,init_14,16.067247508085924,435,,
111.0,init_36,2.0060401577431795,431,,
112.5,init_20,5.857560366559159,436,,
112.0,init_29,4.887810283270356,433,,
